0.00 2.25
0.04 2.01867
0.08 1.80419
0.12 1.6058
0.16 1.42277
0.2 1.2544
0.24 1.09998
0.28 0.958833
0.32 0.830285
0.36 0.713687
0.4 0.6084
0.44 0.513802
0.48 0.429287
0.52 0.354263
0.56 0.288154
0.6 0.2304
0.64 0.180455
0.68 0.137789
0.72 0.101889
0.76 0.0722534
0.8 0.0484
0.84 0.0298598
0.88 0.0161798
0.92 0.00692224
0.96 0.00166464
1 0
1.04 0.00153664
1.08 0.00589824
1.12 0.0127238
1.16 0.0216678
1.2 0.0324
1.24 0.0446054
1.28 0.0579846
1.32 0.0722534
1.36 0.087143
1.4 0.1024
1.44 0.117786
1.48 0.133079
1.52 0.148071
1.56 0.16257
1.6 0.1764
1.64 0.189399
1.68 0.201421
1.72 0.212337
1.76 0.222029
1.8 0.2304
1.84 0.237364
1.88 0.242852
1.92 0.24681
1.96 0.249201
2 0.25
2.04 0.249201
2.08 0.24681
2.12 0.242852
2.16 0.237364
2.2 0.2304
2.24 0.222029
2.28 0.212337
2.32 0.201421
2.36 0.189399
2.4 0.1764
2.44 0.16257
2.48 0.148071
2.52 0.133079
2.56 0.117786
2.6 0.1024
2.64 0.087143
2.68 0.0722534
2.72 0.0579846
2.76 0.0446054
2.8 0.0324
2.84 0.0216678
2.88 0.0127238
2.92 0.00589824
2.96 0.00153664
3 0
3.04 0.00166464
3.08 0.00692224
3.12 0.0161798
3.16 0.0298598
3.2 0.0484
3.24 0.0722534
3.28 0.101889
3.32 0.137789
3.36 0.180455
3.4 0.2304
3.44 0.288154
3.48 0.354263
3.52 0.429287
3.56 0.513802
3.6 0.6084
3.64 0.713687
3.68 0.830285
3.72 0.958833
3.76 1.09998
3.8 1.2544
3.84 1.42277
3.88 1.6058
3.92 1.80419
3.96 2.01867
